Date,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
06-02-2021,Haryana,-,-,264317,3027,268293
06-02-2021,Himachal Pradesh,-,-,56320,982,57764
06-02-2021,Jammu and Kashmir,-,-,122187,1944,124785
06-02-2021,Jharkhand,-,-,117420,1077,118938
06-02-2021,Karnataka,-,-,923377,12230,941500
06-02-2021,Kerala,-,-,884542,3832,956421
06-02-2021,Lakshadweep,-,-,65,0,141
06-02-2021,Ladakh,-,-,9541,130,9743
06-02-2021,Madhya Pradesh,-,-,250005,3819,256017
06-02-2021,Maharashtra,-,-,1952187,51255,2038630
06-02-2021,Manipur,-,-,28625,372,29110
06-02-2021,Meghalaya,-,-,13593,147,13821
06-02-2021,Mizoram,-,-,4345,9,4381
06-02-2021,Nagaland,-,-,11970,88,12126
06-02-2021,Odisha,-,-,332733,1908,335466
06-02-2021,Puducherry,-,-,38267,654,39235
06-02-2021,Punjab,-,-,166477,5635,174256
06-02-2021,Rajasthan,-,-,313669,2771,318021
06-02-2021,Sikkim,-,-,5893,135,6105
06-02-2021,Tamil Nadu,-,-,824024,12379,840849
06-02-2021,Telengana,-,-,291846,1608,295431
06-02-2021,Tripura,-,-,32950,391,33352
06-02-2021,Uttarakhand,-,-,93824,1662,96431
06-02-2021,Uttar Pradesh,-,-,587984,8682,601128
06-02-2021,West Bengal,-,-,555788,10201,570981
05-02-2021,Andhra Pradesh,-,-,879867,7157,888178
05-02-2021,Andaman and Nicobar Islands,-,-,4932,62,4994
05-02-2021,Arunachal Pradesh,-,-,16765,56,16829
05-02-2021,Assam,-,-,214374,1084,217186
05-02-2021,Bihar,-,-,257702,1510,259936
05-02-2021,Chandigarh,-,-,20512,337,21036
05-02-2021,Chhattisgarh,-,-,298724,3724,306743
05-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3392,2,3398
05-02-2021,Delhi,-,-,623574,10871,635639
05-02-2021,Goa,-,-,52165,770,53717
05-02-2021,Gujarat,-,-,255489,4392,262681
05-02-2021,Haryana,-,-,264221,3026,268209
05-02-2021,Himachal Pradesh,-,-,56272,982,57693
05-02-2021,Jammu and Kashmir,-,-,122124,1943,124719
05-02-2021,Jharkhand,-,-,117373,1077,118897
05-02-2021,Karnataka,-,-,922907,12227,941070
05-02-2021,Kerala,-,-,877889,3813,950811
05-02-2021,Lakshadweep,-,-,61,0,126
05-02-2021,Ladakh,-,-,9538,130,9740
05-02-2021,Madhya Pradesh,-,-,249706,3818,255855
05-02-2021,Maharashtra,-,-,1948674,51215,2036002
05-02-2021,Manipur,-,-,28614,372,29099
05-02-2021,Meghalaya,-,-,13584,147,13794
05-02-2021,Mizoram,-,-,4342,9,4376
05-02-2021,Nagaland,-,-,11970,88,12121
05-02-2021,Odisha,-,-,332611,1907,335369
05-02-2021,Puducherry,-,-,38240,652,39185
05-02-2021,Punjab,-,-,166263,5635,174057
05-02-2021,Rajasthan,-,-,313496,2771,317905
05-02-2021,Sikkim,-,-,5886,135,6103
05-02-2021,Tamil Nadu,-,-,823518,12375,840360
05-02-2021,Telengana,-,-,291699,1607,295270
05-02-2021,Tripura,-,-,32949,391,33352
05-02-2021,Uttarakhand,-,-,93723,1659,96384
05-02-2021,Uttar Pradesh,-,-,587661,8680,600970
05-02-2021,West Bengal,-,-,555491,10199,570787
04-02-2021,Andhra Pradesh,-,-,879780,7157,888099
04-02-2021,Andaman and Nicobar Islands,-,-,4932,62,4994
04-02-2021,Arunachal Pradesh,-,-,16764,56,16829
04-02-2021,Assam,-,-,214344,1083,217175
04-02-2021,Bihar,-,-,257618,1508,259858
04-02-2021,Chandigarh,-,-,20493,336,21015
04-02-2021,Chhattisgarh,-,-,298337,3718,306370
04-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3392,2,3398
04-02-2021,Delhi,-,-,623409,10864,635481
04-02-2021,Goa,-,-,52109,768,53638
04-02-2021,Gujarat,-,-,255059,4391,262406
04-02-2021,Haryana,-,-,264093,3024,268136
04-02-2021,Himachal Pradesh,-,-,56256,981,57646
04-02-2021,Jammu and Kashmir,-,-,122049,1941,124659
04-02-2021,Jharkhand,-,-,117309,1077,118839
04-02-2021,Karnataka,-,-,922437,12225,940596
04-02-2021,Kerala,-,-,871548,3796,944709
04-02-2021,Lakshadweep,-,-,61,0,122
04-02-2021,Ladakh,-,-,9535,130,9735
04-02-2021,Madhya Pradesh,-,-,249443,3816,255689
04-02-2021,Maharashtra,-,-,1943335,51169,2033266
04-02-2021,Manipur,-,-,28603,372,29086
04-02-2021,Meghalaya,-,-,13575,147,13774
04-02-2021,Mizoram,-,-,4337,9,4376
04-02-2021,Nagaland,-,-,11963,88,12117
04-02-2021,Odisha,-,-,332499,1906,335282
04-02-2021,Puducherry,-,-,38215,652,39146
04-02-2021,Punjab,-,-,166103,5628,173861
04-02-2021,Rajasthan,-,-,313304,2770,317766
04-02-2021,Sikkim,-,-,5877,135,6098
04-02-2021,Tamil Nadu,-,-,823001,12371,839866
04-02-2021,Telengana,-,-,291510,1606,295101
04-02-2021,Tripura,-,-,32948,391,33351
04-02-2021,Uttarakhand,-,-,93629,1655,96281
04-02-2021,Uttar Pradesh,-,-,587398,8674,600837
04-02-2021,West Bengal,-,-,555190,10195,570581
03-02-2021,Andhra Pradesh,-,-,879651,7156,888004
03-02-2021,Andaman and Nicobar Islands,-,-,4932,62,4994
03-02-2021,Arunachal Pradesh,-,-,16762,56,16829
03-02-2021,Assam,-,-,214285,1083,217161
03-02-2021,Bihar,-,-,257474,1505,259781
03-02-2021,Chandigarh,-,-,20462,335,20979
03-02-2021,Chhattisgarh,-,-,298135,3711,306019
03-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3392,2,3398
03-02-2021,Delhi,-,-,623256,10858,635331
03-02-2021,Goa,-,-,52039,768,53575
03-02-2021,Gujarat,-,-,254531,4389,262123
03-02-2021,Haryana,-,-,263989,3023,268067
03-02-2021,Himachal Pradesh,-,-,56242,980,57587
03-02-2021,Jammu and Kashmir,-,-,121988,1938,124594
03-02-2021,Jharkhand,-,-,117229,1075,118793
03-02-2021,Karnataka,-,-,922004,12223,940170
03-02-2021,Kerala,-,-,865168,3776,938353
03-02-2021,Lakshadweep,-,-,56,0,119
03-02-2021,Ladakh,-,-,9530,130,9726
03-02-2021,Madhya Pradesh,-,-,249193,3815,255431
03-02-2021,Maharashtra,-,-,1936305,51139,2030274
03-02-2021,Manipur,-,-,28568,371,29077
03-02-2021,Meghalaya,-,-,13565,147,13768
03-02-2021,Mizoram,-,-,4334,9,4376
03-02-2021,Nagaland,-,-,11958,88,12101
03-02-2021,Odisha,-,-,332377,1906,335211
03-02-2021,Puducherry,-,-,38186,651,39123
03-02-2021,Punjab,-,-,165924,5628,173674
03-02-2021,Rajasthan,-,-,313108,2768,317674
03-02-2021,Sikkim,-,-,5876,135,6096
03-02-2021,Tamil Nadu,-,-,822468,12367,839352
03-02-2021,Telengana,-,-,291312,1604,294924
03-02-2021,Tripura,-,-,32945,391,33351
03-02-2021,Uttarakhand,-,-,93533,1651,96227
03-02-2021,Uttar Pradesh,-,-,586967,8668,600642
03-02-2021,West Bengal,-,-,554887,10188,570380
02-02-2021,Andhra Pradesh,-,-,879504,7154,887900
02-02-2021,Andaman and Nicobar Islands,-,-,4932,62,4994
02-02-2021,Arunachal Pradesh,-,-,16762,56,16828
02-02-2021,Assam,-,-,214248,1083,217154
02-02-2021,Bihar,-,-,257306,1503,259660
02-02-2021,Chandigarh,-,-,20447,334,20957
02-02-2021,Chhattisgarh,-,-,297859,3706,305689
02-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3391,2,3398
02-02-2021,Delhi,-,-,623096,10856,635217
02-02-2021,Goa,-,-,51977,768,53469
02-02-2021,Gujarat,-,-,254109,4388,261838
02-02-2021,Haryana,-,-,263886,3022,267989
02-02-2021,Himachal Pradesh,-,-,56204,979,57561
02-02-2021,Jammu and Kashmir,-,-,121905,1936,124550
02-02-2021,Jharkhand,-,-,117148,1073,118734
02-02-2021,Karnataka,-,-,921592,12220,939775
02-02-2021,Kerala,-,-,859421,3760,932637
02-02-2021,Lakshadweep,-,-,56,0,99
02-02-2021,Ladakh,-,-,9526,130,9724
02-02-2021,Madhya Pradesh,-,-,248897,3812,255263
02-02-2021,Maharashtra,-,-,1932294,51109,2028347
02-02-2021,Manipur,-,-,28562,371,29072
02-02-2021,Meghalaya,-,-,13556,146,13764
02-02-2021,Mizoram,-,-,4333,9,4373
02-02-2021,Nagaland,-,-,11957,88,12099
02-02-2021,Odisha,-,-,332239,1906,335151
02-02-2021,Puducherry,-,-,38160,651,39096
02-02-2021,Punjab,-,-,165753,5616,173470
02-02-2021,Rajasthan,-,-,312873,2766,317587
02-02-2021,Sikkim,-,-,5874,135,6091
02-02-2021,Tamil Nadu,-,-,821947,12363,838842
02-02-2021,Telengana,-,-,291115,1602,294739
02-02-2021,Tripura,-,-,32943,391,33351
02-02-2021,Uttarakhand,-,-,93451,1648,96180
02-02-2021,Uttar Pradesh,-,-,586505,8662,600470
02-02-2021,West Bengal,-,-,554578,10179,570177
01-02-2021,Andhra Pradesh,-,-,879405,7153,887836
01-02-2021,Andaman and Nicobar Islands,-,-,4928,62,4994
01-02-2021,Arunachal Pradesh,-,-,16759,56,16828
01-02-2021,Assam,-,-,214178,1082,217141
01-02-2021,Bihar,-,-,257169,1501,259563
01-02-2021,Chandigarh,-,-,20426,334,20925
01-02-2021,Chhattisgarh,-,-,297339,3701,305367
01-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3390,2,3398
01-02-2021,Delhi,-,-,622882,10853,635096
01-02-2021,Goa,-,-,51891,768,53409
01-02-2021,Gujarat,-,-,253703,4387,261540
01-02-2021,Haryana,-,-,263764,3018,267897
01-02-2021,Himachal Pradesh,-,-,56167,979,56557
01-02-2021,Jammu and Kashmir,-,-,121822,1936,124506
01-02-2021,Jharkhand,-,-,117067,1072,118692
01-02-2021,Karnataka,-,-,921122,12217,939387
01-02-2021,Kerala,-,-,854206,3743,929178
01-02-2021,Lakshadweep,-,-,49,0,87
01-02-2021,Ladakh,-,-,9523,130,9720
01-02-2021,Madhya Pradesh,-,-,248637,3810,255112
01-02-2021,Maharashtra,-,-,1929005,51082,2026399
01-02-2021,Manipur,-,-,28553,371,29068
01-02-2021,Meghalaya,-,-,13550,146,13764
01-02-2021,Mizoram,-,-,4330,9,4372
01-02-2021,Nagaland,-,-,11950,88,12094
01-02-2021,Odisha,-,-,332103,1906,335072
01-02-2021,Puducherry,-,-,38135,648,39068
01-02-2021,Punjab,-,-,165533,5615,173276
01-02-2021,Rajasthan,-,-,312564,2766,317491
01-02-2021,Sikkim,-,-,5870,134,6090
01-02-2021,Tamil Nadu,-,-,821430,12356,838340
01-02-2021,Telengana,-,-,290894,1601,294587
01-02-2021,Tripura,-,-,32941,391,33351
01-02-2021,Uttarakhand,-,-,93310,1644,96129
01-02-2021,Uttar Pradesh,-,-,586116,8658,600299
01-02-2021,West Bengal,-,-,554272,10173,569998
31-01-2021,Andhra Pradesh,-,-,879278,7153,887720
31-01-2021,Andaman and Nicobar Islands,-,-,4928,62,4994
31-01-2021,Arunachal Pradesh,-,-,16758,56,16828
31-01-2021,Assam,-,-,214124,1082,217120
31-01-2021,Bihar,-,-,257021,1499,259496
31-01-2021,Chandigarh,-,-,20414,334,20899
31-01-2021,Chhattisgarh,-,-,297144,3698,305102
31-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3390,2,3398
31-01-2021,Delhi,-,-,622671,10849,634956
31-01-2021,Goa,-,-,51831,766,53356
31-01-2021,Gujarat,-,-,253368,4387,261224
31-01-2021,Haryana,-,-,263654,3017,267805
31-01-2021,Himachal Pradesh,-,-,56135,976,57494
31-01-2021,Jammu and Kashmir,-,-,121752,1936,124449
31-01-2021,Jharkhand,-,-,117004,1071,118651
31-01-2021,Karnataka,-,-,920657,12213,938865
31-01-2021,Kerala,-,-,848476,3722,923912
31-01-2021,Lakshadweep,-,-,30,0,79
31-01-2021,Ladakh,-,-,9519,130,9719
31-01-2021,Madhya Pradesh,-,-,248319,3807,254886
31-01-2021,Maharashtra,-,-,1927335,51042,2023814
31-01-2021,Manipur,-,-,28545,371,29052
31-01-2021,Meghalaya,-,-,13541,146,13761
31-01-2021,Mizoram,-,-,4323,9,4372
31-01-2021,Nagaland,-,-,11950,88,12090
31-01-2021,Odisha,-,-,331962,1906,334958
31-01-2021,Puducherry,-,-,38094,647,39047
31-01-2021,Punjab,-,-,165291,5609,173084
31-01-2021,Rajasthan,-,-,312370,2766,317396
31-01-2021,Sikkim,-,-,5861,133,6088
31-01-2021,Tamil Nadu,-,-,820907,12350,837832
31-01-2021,Telengana,-,-,290630,1599,294469
31-01-2021,Tripura,-,-,32939,391,33351
31-01-2021,Uttarakhand,-,-,93223,1643,96068
31-01-2021,Uttar Pradesh,-,-,585747,8650,600079
31-01-2021,West Bengal,-,-,553934,10164,569769
30-01-2021,Andhra Pradesh,-,-,879131,7152,887591
30-01-2021,Andaman and Nicobar Islands,-,-,4927,62,4994
30-01-2021,Arunachal Pradesh,-,-,16758,56,16827
30-01-2021,Assam,-,-,214054,1081,217091
30-01-2021,Bihar,-,-,256857,1495,259373
30-01-2021,Chandigarh,-,-,20389,334,20882
30-01-2021,Chhattisgarh,-,-,296642,3689,304689
30-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3398
30-01-2021,Delhi,-,-,622381,10841,634773
30-01-2021,Goa,-,-,51755,766,53263
30-01-2021,Gujarat,-,-,252927,4385,260901
30-01-2021,Haryana,-,-,263501,3015,267708
30-01-2021,Himachal Pradesh,-,-,56083,974,57400
30-01-2021,Jammu and Kashmir,-,-,121617,1933,124373
30-01-2021,Jharkhand,-,-,116904,1070,118602
30-01-2021,Karnataka,-,-,920110,12211,938401
30-01-2021,Kerala,-,-,841444,3704,917630
30-01-2021,Lakshadweep,-,-,14,0,70
30-01-2021,Ladakh,-,-,9517,129,9714
30-01-2021,Madhya Pradesh,-,-,248036,3805,254667
30-01-2021,Maharashtra,-,-,1925800,51000,2021184
30-01-2021,Manipur,-,-,28524,371,29037
30-01-2021,Meghalaya,-,-,13524,146,13753
30-01-2021,Mizoram,-,-,4318,9,4366
30-01-2021,Nagaland,-,-,11947,88,12088
30-01-2021,Odisha,-,-,331824,1906,334850
30-01-2021,Puducherry,-,-,38062,647,39004
30-01-2021,Punjab,-,-,165145,5601,172860
30-01-2021,Rajasthan,-,-,312132,2765,317292
30-01-2021,Sikkim,-,-,5855,133,6085
30-01-2021,Tamil Nadu,-,-,820381,12345,837327
30-01-2021,Telengana,-,-,290354,1598,294306
30-01-2021,Tripura,-,-,32938,391,33350
30-01-2021,Uttarakhand,-,-,93055,1642,95986
30-01-2021,Uttar Pradesh,-,-,585273,8646,599837
30-01-2021,West Bengal,-,-,553593,10155,569459
29-01-2021,Andhra Pradesh,-,-,878956,7152,887466
29-01-2021,Andaman and Nicobar Islands,-,-,4924,62,4994
29-01-2021,Arunachal Pradesh,-,-,16756,56,16827
29-01-2021,Assam,-,-,213952,1081,217071
29-01-2021,Bihar,-,-,256679,1492,259214
29-01-2021,Chandigarh,-,-,20363,334,20855
29-01-2021,Chhattisgarh,-,-,296187,3682,304319
29-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3397
29-01-2021,Delhi,-,-,622114,10835,634524
29-01-2021,Goa,-,-,51652,765,53185
29-01-2021,Gujarat,-,-,252464,4384,260566
29-01-2021,Haryana,-,-,263347,3014,267601
29-01-2021,Himachal Pradesh,-,-,56043,974,57356
29-01-2021,Jammu and Kashmir,-,-,121402,1932,124297
29-01-2021,Jharkhand,-,-,116818,1069,118557
29-01-2021,Karnataka,-,-,919503,12209,937933
29-01-2021,Kerala,-,-,835046,3682,911362
29-01-2021,Lakshadweep,-,-,0,0,69
29-01-2021,Ladakh,-,-,9513,129,9705
29-01-2021,Madhya Pradesh,-,-,247739,3802,254496
29-01-2021,Maharashtra,-,-,1923187,50944,2018413
29-01-2021,Manipur,-,-,28499,370,29022
29-01-2021,Meghalaya,-,-,13513,146,13749
29-01-2021,Mizoram,-,-,4313,9,4363
29-01-2021,Nagaland,-,-,11944,88,12084
29-01-2021,Odisha,-,-,331667,1906,334780
29-01-2021,Puducherry,-,-,38035,647,38973
29-01-2021,Punjab,-,-,164937,5590,172606
29-01-2021,Rajasthan,-,-,311867,2763,317189
29-01-2021,Sikkim,-,-,5847,133,6084
29-01-2021,Tamil Nadu,-,-,819850,12339,836818
29-01-2021,Telengana,-,-,289987,1596,294120
29-01-2021,Tripura,-,-,32936,391,33348
29-01-2021,Uttarakhand,-,-,92928,1642,95908
29-01-2021,Uttar Pradesh,-,-,584752,8642,599624
29-01-2021,West Bengal,-,-,553244,10148,569173
28-01-2021,Andhra Pradesh,-,-,878828,7152,887349
28-01-2021,Andaman and Nicobar Islands,-,-,4922,62,4994
28-01-2021,Arunachal Pradesh,-,-,16753,56,16824
28-01-2021,Assam,-,-,213857,1081,217042
28-01-2021,Bihar,-,-,256014,1490,259149
28-01-2021,Chandigarh,-,-,20339,334,20819
28-01-2021,Chhattisgarh,-,-,289708,3647,297868
28-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3396
28-01-2021,Delhi,-,-,621995,10829,634325
28-01-2021,Goa,-,-,51600,763,53100
28-01-2021,Gujarat,-,-,251862,4382,260220
28-01-2021,Haryana,-,-,263236,3014,267504
28-01-2021,Himachal Pradesh,-,-,55991,974,57296
28-01-2021,Jammu and Kashmir,-,-,121253,1931,124234
28-01-2021,Jharkhand,-,-,116706,1066,118495
28-01-2021,Karnataka,-,-,918859,12207,937383
28-01-2021,Kerala,-,-,829452,3663,905591
28-01-2021,Lakshadweep,-,-,0,0,69
28-01-2021,Ladakh,-,-,9511,129,9688
28-01-2021,Madhya Pradesh,-,-,247418,3799,254270
28-01-2021,Maharashtra,-,-,1920006,50894,2015524
28-01-2021,Manipur,-,-,28476,370,29007
28-01-2021,Meghalaya,-,-,13506,146,13741
28-01-2021,Mizoram,-,-,4311,9,4362
28-01-2021,Nagaland,-,-,11938,88,12083
28-01-2021,Odisha,-,-,331535,1906,334667
28-01-2021,Puducherry,-,-,38006,646,38934
28-01-2021,Punjab,-,-,164745,5581,172406
28-01-2021,Rajasthan,-,-,311679,2761,317104
28-01-2021,Sikkim,-,-,5844,133,6079
28-01-2021,Tamil Nadu,-,-,819306,12333,836315
28-01-2021,Telengana,-,-,289631,1594,293923
28-01-2021,Tripura,-,-,32934,391,33346
28-01-2021,Uttarakhand,-,-,92748,1639,95826
28-01-2021,Uttar Pradesh,-,-,584372,8636,599376
28-01-2021,West Bengal,-,-,552877,10139,568884
27-01-2021,Andhra Pradesh,-,-,878731,7150,887238
27-01-2021,Andaman and Nicobar Islands,-,-,4917,62,4994
27-01-2021,Arunachal Pradesh,-,-,16751,56,16821
27-01-2021,Assam,-,-,213763,1079,217025
27-01-2021,Bihar,-,-,255174,1486,258996
27-01-2021,Chandigarh,-,-,20302,334,20775
27-01-2021,Chhattisgarh,-,-,288764,3644,297429
27-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3395
27-01-2021,Delhi,-,-,621783,10820,634229
27-01-2021,Goa,-,-,51510,763,53047
27-01-2021,Gujarat,-,-,251400,4381,259867
27-01-2021,Haryana,-,-,263119,3014,267417
27-01-2021,Himachal Pradesh,-,-,55923,973,57257
27-01-2021,Jammu and Kashmir,-,-,121124,1930,124157
27-01-2021,Jharkhand,-,-,116589,1064,118425
27-01-2021,Karnataka,-,-,918099,12204,936955
27-01-2021,Kerala,-,-,824446,3643,899932
27-01-2021,Lakshadweep,-,-,0,0,69
27-01-2021,Ladakh,-,-,9508,129,9688
27-01-2021,Madhya Pradesh,-,-,247073,3793,254085
27-01-2021,Maharashtra,-,-,1917450,50862,2013353
27-01-2021,Manipur,-,-,28463,369,29003
27-01-2021,Meghalaya,-,-,13496,146,13740
27-01-2021,Mizoram,-,-,4303,9,4359
27-01-2021,Nagaland,-,-,11898,88,12081
27-01-2021,Odisha,-,-,331427,1906,334529
27-01-2021,Puducherry,-,-,37970,645,38910
27-01-2021,Punjab,-,-,164541,5571,172218
27-01-2021,Rajasthan,-,-,311374,2760,316970
27-01-2021,Sikkim,-,-,5841,133,6078
27-01-2021,Tamil Nadu,-,-,818742,12325,835803
27-01-2021,Telengana,-,-,289325,1593,293737
27-01-2021,Tripura,-,-,32931,391,33346
27-01-2021,Uttarakhand,-,-,92650,1636,95741
27-01-2021,Uttar Pradesh,-,-,584039,8632,599208
27-01-2021,West Bengal,-,-,552491,10131,568650
26-01-2021,Andhra Pradesh,-,-,878528,7149,887066
26-01-2021,Andaman and Nicobar Islands,-,-,4917,62,4994
26-01-2021,Arunachal Pradesh,-,-,16749,56,16820
26-01-2021,Assam,-,-,213674,1078,217017
26-01-2021,Bihar,-,-,255019,1483,258861
26-01-2021,Chandigarh,-,-,20273,334,20749
26-01-2021,Chhattisgarh,-,-,288582,3630,297108
26-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3387,2,3394
26-01-2021,Delhi,-,-,621565,10813,634072
26-01-2021,Goa,-,-,51448,762,52977
26-01-2021,Gujarat,-,-,250763,4379,259487
26-01-2021,Haryana,-,-,262929,3014,267321
26-01-2021,Himachal Pradesh,-,-,55864,973,57245
26-01-2021,Jammu and Kashmir,-,-,121070,1929,124083
26-01-2021,Jharkhand,-,-,116524,1064,118360
26-01-2021,Karnataka,-,-,917361,12200,936426
26-01-2021,Kerala,-,-,819156,3624,893639
26-01-2021,Lakshadweep,-,-,0,0,67
26-01-2021,Ladakh,-,-,9504,129,9687
26-01-2021,Madhya Pradesh,-,-,246558,3791,253857
26-01-2021,Maharashtra,-,-,1915344,50815,2010948
26-01-2021,Manipur,-,-,28442,369,28997
26-01-2021,Meghalaya,-,-,13484,146,13734
26-01-2021,Mizoram,-,-,4298,9,4356
26-01-2021,Nagaland,-,-,11895,88,12079
26-01-2021,Odisha,-,-,331284,1906,334430
26-01-2021,Puducherry,-,-,37953,645,38878
26-01-2021,Punjab,-,-,164377,5560,172089
26-01-2021,Rajasthan,-,-,311117,2760,316845
26-01-2021,Sikkim,-,-,5824,133,6072
26-01-2021,Tamil Nadu,-,-,818147,12320,835280
26-01-2021,Telengana,-,-,288926,1592,293590
26-01-2021,Tripura,-,-,32927,391,33346
26-01-2021,Uttarakhand,-,-,92544,1635,95702
26-01-2021,Uttar Pradesh,-,-,583470,8624,598907
26-01-2021,West Bengal,-,-,552082,10122,568355
25-01-2021,Andhra Pradesh,-,-,878387,7147,887010
25-01-2021,Andaman and Nicobar Islands,-,-,4908,62,4993
25-01-2021,Arunachal Pradesh,-,-,16745,56,16819
25-01-2021,Assam,-,-,213591,1078,216992
25-01-2021,Bihar,-,-,254991,1479,258787
25-01-2021,Chandigarh,-,-,20248,334,20718
25-01-2021,Chhattisgarh,-,-,288066,3617,296626
25-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3386,2,3394
25-01-2021,Delhi,-,-,621375,10808,633924
25-01-2021,Goa,-,-,51335,761,52920
25-01-2021,Gujarat,-,-,250056,4376,259097
25-01-2021,Haryana,-,-,262682,3010,267203
25-01-2021,Himachal Pradesh,-,-,55801,973,57210
25-01-2021,Jammu and Kashmir,-,-,120987,1929,124019
25-01-2021,Jharkhand,-,-,116402,1063,118286
25-01-2021,Karnataka,-,-,916325,12197,936051
25-01-2021,Kerala,-,-,813550,3607,890278
25-01-2021,Lakshadweep,-,-,0,0,59
25-01-2021,Ladakh,-,-,9493,129,9687
25-01-2021,Madhya Pradesh,-,-,245697,3789,253657
25-01-2021,Maharashtra,-,-,1912264,50785,2009106
25-01-2021,Manipur,-,-,28416,369,28986
25-01-2021,Meghalaya,-,-,13475,146,13732
25-01-2021,Mizoram,-,-,4289,9,4351
25-01-2021,Nagaland,-,-,11885,88,12076
25-01-2021,Odisha,-,-,331144,1905,334300
25-01-2021,Puducherry,-,-,37927,645,38860
25-01-2021,Punjab,-,-,164119,5555,166375
25-01-2021,Rajasthan,-,-,310747,2758,316652
25-01-2021,Sikkim,-,-,5811,133,6071
25-01-2021,Tamil Nadu,-,-,817520,12316,834740
25-01-2021,Telengana,-,-,288577,1590,293401
25-01-2021,Tripura,-,-,32922,391,33345
25-01-2021,Uttarakhand,-,-,92284,1631,95640
25-01-2021,Uttar Pradesh,-,-,583014,8617,598713
25-01-2021,West Bengal,-,-,551665,10115,568103
24-01-2021,Andhra Pradesh,-,-,878232,7147,886852
24-01-2021,Andaman and Nicobar Islands,-,-,4907,62,4993
24-01-2021,Arunachal Pradesh,-,-,16725,56,16818
24-01-2021,Assam,-,-,213492,1077,216976
24-01-2021,Bihar,-,-,254563,1476,258638
24-01-2021,Chandigarh,-,-,20226,333,20686
24-01-2021,Chhattisgarh,-,-,287677,3609,296326
24-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3382,2,3394
24-01-2021,Delhi,-,-,621060,10799,633739
24-01-2021,Goa,-,-,51233,761,52867
24-01-2021,Gujarat,-,-,249352,4375,258687
24-01-2021,Haryana,-,-,262507,3009,267075
24-01-2021,Himachal Pradesh,-,-,55749,971,57189
24-01-2021,Jammu and Kashmir,-,-,120914,1929,123946
24-01-2021,Jharkhand,-,-,116293,1061,118232
24-01-2021,Karnataka,-,-,915924,12193,935478
24-01-2021,Kerala,-,-,808377,3587,884242
24-01-2021,Lakshadweep,-,-,0,0,57
24-01-2021,Ladakh,-,-,9484,129,9675
24-01-2021,Madhya Pradesh,-,-,245309,3786,253405
24-01-2021,Maharashtra,-,-,1910521,50740,2006354
24-01-2021,Manipur,-,-,28405,369,28970
24-01-2021,Meghalaya,-,-,13459,146,13727
24-01-2021,Mizoram,-,-,4284,9,4351
24-01-2021,Nagaland,-,-,11884,88,12076
24-01-2021,Odisha,-,-,330962,1904,334150
24-01-2021,Puducherry,-,-,37884,644,38830
24-01-2021,Punjab,-,-,163887,5553,171733
24-01-2021,Rajasthan,-,-,310279,2758,316485
24-01-2021,Sikkim,-,-,5802,132,6068
24-01-2021,Tamil Nadu,-,-,816878,12309,834171
24-01-2021,Telengana,-,-,288275,1589,293253
24-01-2021,Tripura,-,-,32919,391,33345
24-01-2021,Uttarakhand,-,-,92224,1629,95586
24-01-2021,Uttar Pradesh,-,-,582506,8609,598445
24-01-2021,West Bengal,-,-,551211,10107,567714
23-01-2021,Andhra Pradesh,-,-,878060,7146,886694
23-01-2021,Andaman and Nicobar Islands,-,-,4907,62,4992
23-01-2021,Arunachal Pradesh,-,-,16724,56,16817
23-01-2021,Assam,-,-,213398,1077,216957
23-01-2021,Bihar,-,-,254359,1472,258513
23-01-2021,Chandigarh,-,-,20195,332,20664
23-01-2021,Chhattisgarh,-,-,287040,3601,295949
23-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3382,2,3394
23-01-2021,Delhi,-,-,620693,10789,633542
23-01-2021,Goa,-,-,51170,758,52782
23-01-2021,Gujarat,-,-,248650,4374,258264
23-01-2021,Haryana,-,-,262349,3005,266939
23-01-2021,Himachal Pradesh,-,-,55676,970,57162
23-01-2021,Jammu and Kashmir,-,-,120826,1928,123852
23-01-2021,Jharkhand,-,-,116116,1060,118154
23-01-2021,Karnataka,-,-,915382,12190,934576
23-01-2021,Kerala,-,-,803094,3564,877282
23-01-2021,Lakshadweep,-,-,0,0,50
23-01-2021,Ladakh,-,-,9476,129,9673
23-01-2021,Madhya Pradesh,-,-,244855,3780,253114
23-01-2021,Maharashtra,-,-,1906827,50684,2003657
23-01-2021,Manipur,-,-,28387,369,28953
23-01-2021,Meghalaya,-,-,13449,146,13723
